0	1.000000
1	0.904400
2	0.850800
3	0.829600
4	0.808600
5	0.800400
6	0.788800
7	0.779800
8	0.777000
9	0.766400
10	0.767200
11	0.764200
12	0.760800
13	0.770200
14	0.767400
15	0.764400
16	0.761000
17	0.753200
18	0.740800
19	0.715800
20	0.715400
21	0.712600
22	0.718600
23	0.717200
24	0.707600
25	0.713800
26	0.711800
27	0.714800
28	0.709200
29	0.709200
30	0.715000
31	0.725200
32	0.728600
33	0.719600
34	0.723000
35	0.720200
36	0.719800
37	0.725400
38	0.729800
39	0.726400
40	0.712200
41	0.720200
42	0.721400
43	0.719800
44	0.713000
45	0.721000
46	0.733400
47	0.742200
48	0.731000
49	0.720800
50	0.708800
51	0.713400
52	0.710400
53	0.710800
54	0.710200
55	0.703400
56	0.707000
57	0.705000
58	0.712600
59	0.718600
60	0.723000
61	0.732000
62	0.727400
63	0.735200
64	0.733600
65	0.732400
66	0.729600
67	0.731000
68	0.725800
69	0.739400
70	0.747600
71	0.750000
72	0.758600
73	0.754800
74	0.739200
75	0.735400
76	0.737400
77	0.726600
78	0.726800
79	0.713200
80	0.714400
81	0.709200
82	0.716000
83	0.719400
84	0.710400
85	0.705800
86	0.708600
87	0.702200
88	0.702600
89	0.697600
90	0.705400
91	0.703000
92	0.696600
93	0.704000
94	0.700400
95	0.693800
96	0.687800
97	0.674800
98	0.675200
99	0.684200
100	0.691000
101	0.694800
102	0.713600
103	0.722800
104	0.732800
105	0.725800
106	0.721600
107	0.725400
108	0.721800
109	0.715800
110	0.713600
111	0.708200
112	0.713000
113	0.707000
114	0.702600
115	0.702200
116	0.709000
117	0.705600
118	0.705600
119	0.703800
120	0.712200
121	0.711400
122	0.716200
123	0.713800
124	0.714000
125	0.710200
126	0.709800
127	0.701000
128	0.708200
129	0.702200
130	0.712800
131	0.708200
132	0.702800
133	0.704200
134	0.691400
135	0.683400
136	0.691000
137	0.688800
138	0.688000
139	0.698800
140	0.696800
141	0.701600
142	0.709400
143	0.694800
144	0.697200
145	0.702400
146	0.695000
147	0.689800
148	0.697000
149	0.689800
150	0.684000
151	0.686400
152	0.686800
153	0.679800
154	0.686400
155	0.681200
156	0.676800
157	0.684600
158	0.687600
159	0.690600
160	0.688000
161	0.687000
162	0.686200
163	0.690400
164	0.680400
165	0.682400
166	0.687400
167	0.689400
168	0.683400
169	0.679200
170	0.681800
171	0.673400
172	0.675200
173	0.676200
174	0.683400
175	0.678800
176	0.677400
177	0.686000
178	0.685000
179	0.684400
180	0.678000
181	0.683000
182	0.690000
183	0.679800
184	0.676000
185	0.673800
186	0.675400
187	0.673000
188	0.674200
189	0.677400
190	0.674800
191	0.677600
192	0.687800
193	0.701600
194	0.692800
195	0.695400
