0	1.000000
1	0.834000
2	0.755600
3	0.690400
4	0.652800
5	0.638000
6	0.615000
7	0.595400
8	0.569800
9	0.533800
10	0.514000
11	0.488800
12	0.477400
13	0.474000
14	0.449800
15	0.420400
16	0.413200
17	0.402800
18	0.391600
19	0.367800
20	0.359800
21	0.352000
22	0.334600
23	0.312600
24	0.291200
25	0.285600
26	0.291600
27	0.283800
28	0.280200
29	0.250600
30	0.243800
31	0.257400
32	0.268400
33	0.256400
34	0.243800
35	0.233200
36	0.212800
37	0.198200
38	0.209000
39	0.198400
40	0.208200
41	0.187000
42	0.174000
43	0.158800
44	0.157400
45	0.156600
46	0.150000
47	0.127000
48	0.116800
49	0.121600
50	0.114000
51	0.090200
52	0.072200
53	0.076400
54	0.043600
55	0.034000
56	0.030200
57	0.049600
58	0.063000
59	0.047400
60	0.068800
61	0.058600
62	0.056000
63	0.045800
64	0.024400
65	0.038200
66	0.033800
67	0.029000
68	0.037000
69	0.038000
70	0.014000
71	0.004000
72	0.001200
73	0.006400
74	0.004400
75	0.015200
76	0.007200
77	0.015000
78	0.003000
79	0.001000
80	0.011200
81	0.010800
82	0.011600
83	0.000200
84	0.026800
85	0.020600
86	0.028600
87	0.020200
88	0.019000
89	0.027200
90	0.013800
91	0.002400
92	0.006800
93	0.024600
94	0.027400
95	0.010800
96	0.015600
97	0.047200
98	0.054400
99	0.056400
100	0.066600
101	0.064000
102	0.058000
103	0.053200
104	0.054200
105	0.034200
106	0.038200
107	0.045200
108	0.063000
109	0.063600
110	0.059600
111	0.056800
112	0.054000
113	0.062200
114	0.058200
115	0.076400
116	0.070400
117	0.045800
118	0.061000
119	0.049200
120	0.033600
121	0.039200
122	0.034200
123	0.032200
124	0.030000
125	0.017600
126	0.036000
127	0.021000
128	0.027800
129	0.022800
130	0.024200
131	0.026800
132	0.004800
133	0.006400
134	0.020800
135	0.026200
136	0.026400
137	0.021800
138	0.029400
139	0.028200
140	0.022200
141	0.003000
142	0.013200
143	0.013800
144	0.026800
145	0.018600
146	0.031000
147	0.015600
148	0.018000
149	0.020200
150	0.017600
151	0.002800
152	0.001000
153	0.011200
154	0.015400
155	0.006800
156	0.022200
157	0.002800
158	0.000200
159	0.013600
160	0.020800
161	0.010000
162	0.008800
163	0.003000
164	0.014200
165	0.011800
166	0.017400
167	0.039200
168	0.041600
169	0.031400
170	0.021200
171	0.020400
172	0.032600
173	0.007200
174	0.021000
175	0.024800
176	0.038200
177	0.020600
178	0.019400
179	0.001000
180	0.005400
181	0.029200
182	0.022400
183	0.024000
184	0.039000
185	0.044600
186	0.044000
187	0.045800
188	0.038200
189	0.035200
190	0.027000
191	0.017800
192	0.016400
193	0.015000
194	0.007000
195	0.031600
196	0.040200
197	0.020800
198	0.011000
199	0.009200
200	0.011200
201	0.012800
202	0.023200
203	0.023400
204	0.021000
205	0.025600
206	0.056400
207	0.058800
208	0.059600
209	0.060000
210	0.054200
211	0.039200
212	0.040000
213	0.051600
214	0.052200
215	0.054200
216	0.045400
217	0.035800
218	0.039600
219	0.049200
220	0.066200
221	0.053000
222	0.066600
223	0.068000
224	0.065400
225	0.059600
226	0.066200
227	0.048400
228	0.042600
229	0.044000
230	0.039800
231	0.044200
232	0.055600
233	0.050200
234	0.041000
235	0.021600
236	0.025600
237	0.009600
238	0.005000
239	0.016000
240	0.022600
241	0.022200
242	0.024000
243	0.014200
244	0.003400
245	0.022400
246	0.018000
