0	1.000000
1	0.718400
2	0.563800
3	0.459200
4	0.403600
5	0.342200
6	0.270000
7	0.218800
8	0.194800
9	0.180800
10	0.152200
11	0.123600
12	0.084800
13	0.069200
14	0.057400
15	0.039000
16	0.026400
17	0.012400
18	0.004600
19	0.012200
20	0.001000
21	0.004000
22	0.014000
23	0.018400
24	0.008400
25	0.007800
26	0.005800
27	0.008400
28	0.005800
29	0.000800
30	0.013200
31	0.010400
32	0.024400
33	0.023400
34	0.026200
35	0.024400
36	0.015600
37	0.038600
38	0.056600
39	0.046800
40	0.063400
41	0.061600
42	0.047400
43	0.056200
44	0.040200
45	0.015600
46	0.018600
47	0.027200
48	0.028600
49	0.033600
50	0.016000
51	0.004400
52	0.001600
53	0.003800
54	0.001800
55	0.007800
56	0.003200
57	0.009600
58	0.025200
59	0.026200
60	0.020200
61	0.020400
62	0.010400
63	0.006400
64	0.015600
65	0.006000
66	0.023600
67	0.033200
68	0.023000
69	0.020000
70	0.005400
71	0.009200
72	0.014400
73	0.020400
74	0.005600
75	0.007400
76	0.038400
77	0.029600
78	0.025000
79	0.029400
80	0.029400
81	0.033800
82	0.023600
83	0.009400
84	0.013800
85	0.005400
86	0.001400
87	0.012600
88	0.014800
89	0.029000
90	0.024600
91	0.029400
92	0.036400
93	0.031000
94	0.020800
95	0.023800
96	0.016600
97	0.012400
98	0.028200
99	0.025400
100	0.017400
101	0.007000
102	0.016000
103	0.003400
104	0.000800
105	0.004800
106	0.004600
107	0.009600
108	0.007800
109	0.024200
110	0.006200
111	0.017200
112	0.015800
113	0.005000
114	0.003600
115	0.001000
116	0.018800
117	0.013000
118	0.020000
119	0.021200
120	0.019800
121	0.006000
122	0.006200
123	0.002400
124	0.007000
125	0.001600
126	0.004400
127	0.001000
128	0.001200
129	0.008400
130	0.006800
131	0.017200
132	0.028000
133	0.026800
134	0.012200
135	0.007000
136	0.012000
137	0.025400
138	0.027600
139	0.026400
140	0.015000
141	0.011200
142	0.004000
143	0.002200
144	0.000800
145	0.000400
146	0.006600
147	0.023400
148	0.010800
149	0.002600
150	0.016000
151	0.020400
152	0.019200
153	0.006400
154	0.044600
155	0.047000
156	0.056200
157	0.047200
158	0.046800
159	0.036400
160	0.024000
161	0.029600
162	0.015800
163	0.024600
164	0.010000
165	0.028600
166	0.021800
167	0.023600
168	0.007200
169	0.022800
170	0.028200
171	0.023000
172	0.023800
173	0.021800
174	0.007200
175	0.000800
176	0.003400
177	0.020200
178	0.013000
179	0.001600
180	0.009200
181	0.002200
182	0.000600
183	0.000000
184	0.007200
185	0.004800
186	0.007600
187	0.004000
188	0.007200
189	0.021200
190	0.013200
191	0.018400
192	0.003800
193	0.004000
194	0.019000
195	0.011800
196	0.005000
197	0.005200
198	0.010800
199	0.023400
200	0.024400
201	0.031200
202	0.019400
203	0.000600
204	0.002800
205	0.005800
206	0.011600
207	0.025200
208	0.043400
209	0.027000
210	0.026400
211	0.010800
212	0.006200
213	0.006000
214	0.004800
215	0.007400
216	0.009400
217	0.011000
218	0.002000
219	0.001200
220	0.005600
221	0.014400
222	0.018200
223	0.021800
224	0.007400
225	0.018400
226	0.010000
227	0.005000
228	0.004600
229	0.000200
230	0.004200
231	0.003000
232	0.000600
233	0.006400
234	0.000000
235	0.000400
236	0.010600
237	0.009400
238	0.030400
239	0.020400
240	0.028600
241	0.042400
242	0.030400
243	0.026000
244	0.025600
245	0.017600
246	0.012000
247	0.026000
248	0.033000
249	0.030400
250	0.029200
251	0.035000
252	0.021400
253	0.021800
254	0.020400
255	0.021400
256	0.006800
257	0.011200
258	0.006000
259	0.008400
260	0.017400
261	0.016200
262	0.006200
263	0.010000
264	0.005200
265	0.004600
266	0.005000
267	0.019200
268	0.021600
269	0.035400
270	0.039400
271	0.043200
272	0.033200
273	0.024000
274	0.014000
275	0.010400
276	0.013600
277	0.005000
278	0.002800
279	0.008200
280	0.003400
281	0.006800
282	0.004600
283	0.009200
284	0.002800
285	0.000600
286	0.018800
287	0.021600
288	0.037200
289	0.010800
290	0.002200
291	0.009400
292	0.030600
293	0.032600
294	0.042000
295	0.022400
296	0.025400
297	0.046800
298	0.036200
299	0.034400
300	0.028600
301	0.013800
302	0.009600
303	0.007200
304	0.002400
305	0.002400
306	0.030400
307	0.019400
308	0.010800
309	0.008400
310	0.019600
311	0.027000
312	0.026200
313	0.032200
314	0.014000
315	0.013600
316	0.017400
317	0.006400
318	0.010800
319	0.011800
320	0.028600
321	0.028800
322	0.031400
323	0.020400
324	0.015800
325	0.014400
326	0.006000
327	0.001800
328	0.004800
329	0.000600
330	0.024200
331	0.008200
332	0.006600
333	0.003400
334	0.003800
335	0.010600
336	0.019200
337	0.020600
338	0.006000
339	0.000600
340	0.009800
341	0.021800
342	0.015000
343	0.000200
344	0.013600
345	0.006800
346	0.008000
347	0.022400
348	0.003800
349	0.006800
350	0.001000
351	0.001400
352	0.005800
353	0.011000
354	0.003400
355	0.010800
356	0.011200
357	0.014600
358	0.022200
359	0.024400
360	0.023400
361	0.048800
362	0.047200
363	0.045800
364	0.024400
365	0.016000
366	0.007200
367	0.014000
368	0.014800
369	0.012000
370	0.000600
371	0.009800
372	0.009800
373	0.012600
374	0.003000
375	0.023000
376	0.006600
377	0.011200
378	0.007000
379	0.003800
380	0.010400
381	0.022000
382	0.002600
383	0.008000
384	0.018000
385	0.000200
386	0.008200
387	0.008000
388	0.029400
389	0.002600
390	0.002600
391	0.009800
392	0.011800
393	0.023600
394	0.004000
395	0.003600
396	0.001000
397	0.013000
398	0.019000
399	0.008000
400	0.008400
401	0.014000
402	0.017000
403	0.000600
404	0.006800
405	0.000200
406	0.014400
407	0.001000
408	0.009600
409	0.004600
410	0.003200
411	0.009800
412	0.007800
413	0.008200
414	0.003600
415	0.006600
416	0.009600
417	0.000000
418	0.005000
419	0.014600
420	0.002200
421	0.004400
422	0.008800
423	0.004200
424	0.019200
425	0.013600
426	0.005800
427	0.006400
428	0.013600
429	0.000600
430	0.016400
431	0.002000
432	0.001000
433	0.002000
434	0.003400
435	0.006800
436	0.002400
437	0.011200
438	0.001800
439	0.013000
440	0.001200
441	0.011000
442	0.005200
443	0.017000
444	0.022000
445	0.022400
446	0.017600
447	0.011200
448	0.004600
449	0.006600
450	0.006600
451	0.010800
452	0.005800
453	0.017200
454	0.030800
455	0.037400
456	0.021800
457	0.027800
458	0.019000
459	0.034800
460	0.038400
461	0.016400
462	0.023200
463	0.015400
464	0.018800
465	0.013000
466	0.007000
467	0.008400
468	0.005800
469	0.009600
470	0.015200
471	0.028200
472	0.028200
473	0.037600
474	0.033400
475	0.034200
476	0.038600
477	0.041400
478	0.041400
479	0.040600
480	0.030200
481	0.019400
482	0.021000
483	0.004600
484	0.003000
485	0.007600
486	0.001400
487	0.002200
488	0.003000
489	0.003400
490	0.009800
491	0.001400
492	0.008400
493	0.021200
494	0.016200
495	0.019600
496	0.008000
497	0.005800
498	0.003000
499	0.002400
500	0.025600
501	0.027800
502	0.008000
503	0.010800
504	0.009400
505	0.003600
506	0.007000
507	0.002400
508	0.000800
509	0.007200
510	0.008000
511	0.004200
512	0.006800
513	0.002200
514	0.004200
515	0.013600
516	0.015400
517	0.009200
518	0.014600
519	0.012400
520	0.029000
521	0.045800
522	0.035600
523	0.043000
524	0.042200
525	0.052200
526	0.047000
527	0.039600
528	0.026600
529	0.004200
530	0.000600
531	0.004000
532	0.006200
533	0.009000
534	0.000800
535	0.010400
536	0.017200
537	0.000800
538	0.007400
539	0.008000
540	0.004200
541	0.011400
