0	1.000000
1	0.861800
2	0.793600
3	0.763200
4	0.746200
5	0.715200
6	0.708800
7	0.704200
8	0.694200
9	0.686800
10	0.669600
11	0.667000
12	0.640800
13	0.636400
14	0.627600
15	0.609200
16	0.582400
17	0.588800
18	0.581000
19	0.573000
20	0.562400
21	0.545000
22	0.538800
23	0.535400
24	0.530000
25	0.519400
26	0.511200
27	0.512000
28	0.505400
29	0.487000
30	0.468000
31	0.466400
32	0.470400
33	0.445400
34	0.441600
35	0.419200
36	0.410800
37	0.404200
38	0.398600
39	0.409400
40	0.408400
41	0.393000
42	0.377000
43	0.370600
44	0.367800
45	0.363200
46	0.350400
47	0.351200
48	0.354600
49	0.349600
50	0.346600
51	0.344000
52	0.341200
53	0.353800
54	0.349400
55	0.343400
56	0.348800
57	0.349200
58	0.365600
59	0.351600
60	0.343800
61	0.328400
62	0.331600
63	0.322400
64	0.311600
65	0.299600
66	0.294600
67	0.273600
68	0.269800
69	0.280000
70	0.288800
71	0.289000
72	0.280600
73	0.276200
74	0.264800
75	0.256800
76	0.255000
77	0.254400
78	0.250800
79	0.258200
80	0.250800
81	0.256200
82	0.251000
83	0.258200
84	0.266800
85	0.252000
86	0.241400
87	0.225600
88	0.212800
89	0.207400
90	0.230000
91	0.237800
92	0.248600
93	0.251600
94	0.254800
95	0.247000
96	0.245800
97	0.225400
98	0.218000
99	0.219000
100	0.204200
101	0.196400
102	0.202800
103	0.212200
104	0.231400
105	0.227200
106	0.237200
107	0.241600
108	0.227800
109	0.216200
110	0.216600
111	0.232000
112	0.215000
113	0.215000
114	0.209600
115	0.221600
116	0.205400
117	0.198000
118	0.173800
119	0.163400
120	0.155600
121	0.160000
122	0.163000
123	0.158200
124	0.139800
125	0.124800
126	0.131400
127	0.128800
128	0.137400
129	0.136000
130	0.126400
131	0.125600
132	0.125000
133	0.114000
134	0.100400
135	0.119200
136	0.123000
137	0.130800
138	0.137200
139	0.142600
140	0.137400
141	0.138000
142	0.158200
143	0.151600
144	0.168000
145	0.159200
146	0.173600
147	0.177400
148	0.172000
149	0.173400
150	0.166400
151	0.189600
152	0.183000
153	0.176400
154	0.177000
155	0.165000
156	0.164400
157	0.176200
158	0.171800
159	0.188000
160	0.171400
161	0.170800
162	0.164400
163	0.162000
164	0.167000
165	0.176200
166	0.167400
167	0.159200
168	0.153800
169	0.148600
170	0.137200
171	0.132000
172	0.140800
173	0.120400
174	0.114800
175	0.118600
176	0.110600
177	0.101800
178	0.089200
179	0.090800
180	0.088400
181	0.079600
182	0.087200
183	0.083600
184	0.084200
185	0.083400
186	0.082400
187	0.083200
188	0.074000
189	0.071000
190	0.066400
191	0.074000
192	0.079400
193	0.064800
194	0.061400
195	0.070600
196	0.047800
197	0.053200
198	0.054400
199	0.058200
200	0.057400
201	0.065200
202	0.070000
203	0.072800
204	0.069200
205	0.077000
206	0.076200
207	0.071200
208	0.066600
209	0.069400
210	0.068800
211	0.062800
212	0.050600
213	0.049000
214	0.062200
215	0.070200
216	0.048400
217	0.045000
218	0.025800
219	0.029200
220	0.041400
221	0.038200
222	0.037400
223	0.044400
224	0.041000
225	0.057000
226	0.062600
227	0.057800
228	0.067200
229	0.055600
230	0.050600
231	0.051200
232	0.051600
233	0.050400
234	0.065600
235	0.052200
236	0.035000
237	0.026800
238	0.028000
239	0.029000
240	0.024000
241	0.031600
242	0.039200
243	0.038600
244	0.031000
245	0.024600
246	0.025000
247	0.022400
248	0.020200
249	0.015000
250	0.004600
251	0.011400
252	0.018000
253	0.019400
254	0.013200
255	0.002000
256	0.002400
257	0.022200
258	0.029800
259	0.023800
260	0.027000
261	0.016600
262	0.021600
263	0.012400
264	0.008200
265	0.004800
266	0.010200
267	0.012400
268	0.022600
269	0.013400
270	0.004400
271	0.005000
272	0.005800
273	0.004600
274	0.001400
275	0.000400
276	0.017800
277	0.008400
278	0.005200
279	0.002600
280	0.008600
281	0.005400
282	0.014600
283	0.008800
284	0.003000
285	0.014200
286	0.009800
287	0.000600
288	0.022800
289	0.016600
290	0.019200
291	0.033000
292	0.029800
293	0.026000
294	0.006400
295	0.014200
296	0.020600
297	0.024600
298	0.034800
299	0.032200
300	0.023000
301	0.021400
302	0.016600
303	0.010800
304	0.012600
305	0.013400
306	0.005000
307	0.016600
308	0.007600
309	0.004200
310	0.006000
311	0.016200
312	0.015200
313	0.021400
314	0.023000
315	0.017600
316	0.027400
317	0.013800
318	0.011600
319	0.016400
320	0.016400
321	0.002400
322	0.011000
