total_casualties,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,LATITUDE,LONGITUDE,hour_sin,hour_cos,day_sin,day_cos,month_sin,month_cos,crash_week_of_year,BOROUGH_BRONX,BOROUGH_BROOKLYN,BOROUGH_MANHATTAN,BOROUGH_QUEENS,BOROUGH_STATEN ISLAND,BOROUGH_Unknown
-0.49766165430473347,-0.5105931426653433,-0.0258284999100813,0.054288234234607165,-0.053533587321665986,-0.9548346534759925,1.1470456172926968,1.0815946405707848,0.9264351059097053,1.167668191685159,0.7996675357422238,0.30835125974433525,0.0,1.0,0.0,0.0,0.0,0.0
-0.49766165430473347,-0.5105931426653433,-0.0258284999100813,0.06037634212761142,-0.047495571965568896,0.31611598855419326,-1.1484047181792736,-1.417592210905072,-0.26496320820608327,-1.3993006128900995,0.25856196443883944,0.44335618957985856,0.0,1.0,0.0,0.0,0.0,0.0
-0.49766165430473347,-0.5105931426653433,-0.0258284999100813,0.009928916201850326,-0.07889058537386731,-0.7216108651913506,-0.7001901599240707,1.3562959227596478,-0.26496320820608293,-1.0308708906402302,1.0289924529864265,0.173346329908812,0.0,0.0,0.0,0.0,1.0,0.0
-0.49766165430473347,-0.5105931426653433,-0.0258284999100813,0.030184906913527605,-0.05323657038932567,1.783683379159903,0.38189550546870743,1.3562959227596478,-0.26496320820608293,0.40016621537237834,-1.3259971572722435,1.253385768592998,0.0,1.0,0.0,0.0,0.0,0.0
-0.49766165430473347,-0.5105931426653433,-0.0258284999100813,0.077121084992236,-0.015210193662091157,-0.9548346534759916,-0.38325460635528374,0.5866000341206995,-1.2203904746697996,0.12323170608114069,-1.3843737162692091,0.10584386499105035,0.0,0.0,0.0,1.0,0.0,0.0
-0.49766165430473347,-0.5105931426653433,-0.0258284999100813,0.07883160084870226,-0.009169734780678155,-0.7216108651913514,1.4639811708614847,-0.030648144072712064,1.4566572370517525,-1.328435667266368,0.5393042720236877,1.3883906984285215,0.0,0.0,0.0,1.0,0.0,0.0
1.4642950322641142,1.6127217695671745,-0.0258284999100813,0.11286642291109404,-0.04227843107420336,0.3161159885541931,1.9121957291166884,-1.417592210905072,-0.26496320820608327,-1.123067838835815,-0.8357763679480769,0.3758537246620969,0.0,0.0,0.0,0.0,0.0,1.0
-0.49766165430473347,-0.5105931426653433,-0.0258284999100813,0.038791570992669624,-0.03548221553425064,1.0498996838570487,-0.9433833636274518,0.5866000341206995,-1.2203904746697996,-1.3708082990132533,-0.31772151992454567,-0.7041857140220893,0.0,1.0,0.0,0.0,0.0,0.0
-0.49766165430473347,-0.5105931426653433,-0.0258284999100813,0.03953093933965355,-0.03499554674239311,0.3161159885541931,1.9121957291166884,-1.417592210905072,-0.26496320820608327,1.2363590883464697,-0.5896695831428116,0.038341400073288706,0.0,1.0,0.0,0.0,0.0,0.0
-0.49766165430473347,-0.5105931426653433,-0.0258284999100813,0.07020599586975446,-0.046400358198169685,0.31611598855419326,-1.1484047181792736,-0.030648144072712064,1.4566572370517525,0.7800949667112461,1.2178904346997843,-0.569180784186566,0.0,0.0,0.0,1.0,0.0,0.0
-0.49766165430473347,-0.5105931426653433,-0.0258284999100813,0.11860744554778731,-0.02868632151078589,-0.06371840210597425,-1.0962610025288146,-0.030648144072712064,1.4566572370517525,0.6599756605997373,-1.2116339824626028,0.10584386499105035,1.0,0.0,0.0,0.0,0.0,0.0
-0.49766165430473347,-0.5105931426653433,-0.0258284999100813,0.0,0.0,1.5870666305843781,-0.38325460635528275,-0.6478963222661233,-1.2203904746697998,0.8920234125492962,-1.045966233654096,0.6458635843331435,0.0,0.0,0.0,0.0,0.0,1.0
-0.49766165430473347,-0.5105931426653433,-0.0258284999100813,0.007786619643755095,-0.004947365905617151,-0.06371840210597425,-1.0962610025288146,0.5866000341206995,-1.2203904746697996,-0.2994005025869424,1.4454432633874172,-1.514215293035229,0.0,0.0,0.0,1.0,0.0,0.0
-0.49766165430473347,-0.5105931426653433,-0.0258284999100813,0.008683843783630994,-0.09694373621918827,-0.06371840210597604,1.8600520134662288,1.0815946405707848,0.9264351059097053,0.5328980808428658,1.358627975316382,0.8483709790864283,0.0,0.0,0.0,0.0,0.0,1.0
-0.49766165430473347,-0.5105931426653433,-0.0258284999100813,0.10879637363625531,-0.02614473366693647,0.6959503792143614,-1.0962610025288144,0.5866000341206995,-1.2203904746697996,1.167668191685159,0.7996675357422238,0.5783611194153818,0.0,0.0,0.0,0.0,0.0,1.0
-0.49766165430473347,-0.5105931426653433,-0.0258284999100813,0.029176820161069875,-0.06292836342728576,-0.9548346534759925,1.1470456172926968,1.3562959227596478,-0.26496320820608293,-0.4364246452164067,-1.3259971572722438,0.7133660492509051,0.0,1.0,0.0,0.0,0.0,0.0
-0.49766165430473347,-0.5105931426653433,-0.0258284999100813,0.0,0.0,-1.1014452558515193,0.777966348073451,1.0815946405707848,0.9264351059097053,-0.9282818423933245,-1.045966233654096,-0.4341758543510428,0.0,0.0,0.0,0.0,0.0,1.0
-0.49766165430473347,-0.5105931426653433,-0.0258284999100813,0.10681476054092877,-0.048704473963403265,-0.9548346534759916,-0.38325460635528374,-1.1428909287162092,0.926435105909705,1.0868094089917864,-0.8357763679480771,0.30835125974433525,0.0,0.0,0.0,0.0,0.0,1.0
-0.49766165430473347,-0.5105931426653433,-0.0258284999100813,0.0,0.0,1.5870666305843781,-0.38325460635528275,1.3562959227596478,-0.26496320820608293,0.6599756605997373,-1.2116339824626028,0.038341400073288706,0.0,0.0,1.0,0.0,0.0,0.0
-0.49766165430473347,-0.5105931426653433,-0.0258284999100813,0.041090287066897005,-0.04604767604440407,-0.06371840210597604,1.8600520134662288,-0.030648144072712064,1.4566572370517525,-1.0308708906402302,1.0289924529864265,-0.09666352976223458,0.0,1.0,0.0,0.0,0.0,0.0
2.611966121946022,2.478384872421246,-0.0258284999100813,0.10115250870791039,-0.029707693657927935,-0.4176677067486615,-0.9433833636274523,-0.030648144072712064,1.4566572370517525,-0.018129214922014372,1.4747820708188983,-0.029161064844472933,1.0,0.0,0.0,0.0,0.0,0.0
-0.49766165430473347,-0.5105931426653433,-0.0258284999100813,0.007074316137009135,-0.08639585194375643,1.7336772329599055,-0.014175337136036812,1.3562959227596478,-0.26496320820608293,0.9946124607962016,1.0289924529864267,-1.4467128281174673,0.0,0.0,0.0,0.0,1.0,0.0
-0.49766165430473347,-0.5105931426653433,-0.0258284999100813,0.08138503162997116,-0.04983994159519978,1.3538428422997375,-0.7001901599240701,1.3562959227596478,-0.26496320820608293,0.5328980808428658,1.358627975316382,-0.9066931087753742,0.0,0.0,0.0,0.0,0.0,1.0
-0.49766165430473347,-0.5105931426653433,-0.0258284999100813,0.07182710349777281,-0.05517250690603735,1.5870666305843781,-0.38325460635528275,1.3562959227596478,-0.26496320820608293,-1.4136202392002688,-0.031065763953976696,1.658400558099568,0.0,0.0,1.0,0.0,0.0,0.0
-0.49766165430473347,-0.5105931426653433,-0.0258284999100813,0.05457468168136407,-0.01341268071101823,-1.151451402051517,0.38189550546870704,-0.030648144072712064,1.4566572370517525,0.6599756605997373,-1.2116339824626028,-0.5016783192688044,0.0,0.0,0.0,1.0,0.0,0.0
-0.49766165430473347,-0.5105931426653433,-0.0258284999100813,0.08854846198136405,-0.04847298209147714,-1.1014452558515189,-0.01417533713603817,-1.417592210905072,-0.26496320820608327,-1.123067838835815,-0.8357763679480769,1.5908980931818064,0.0,0.0,0.0,0.0,0.0,1.0
-0.49766165430473347,-0.5105931426653433,-0.0258284999100813,0.03697580297972877,-0.04803786310998605,-0.41766770674866255,1.7071743745648664,-1.417592210905072,-0.26496320820608327,-1.2726175181904986,-0.5896695831428114,0.9833759089219517,0.0,1.0,0.0,0.0,0.0,0.0
-0.49766165430473347,-0.5105931426653433,-0.0258284999100813,0.04183513121903696,-0.020184739645449354,1.3538428422997375,-0.7001901599240701,-1.417592210905072,-0.26496320820608327,-1.3708082990132533,-0.31772151992454567,-0.4341758543510428,0.0,0.0,0.0,1.0,0.0,0.0
-0.49766165430473347,-0.5105931426653433,-0.0258284999100813,0.0,0.0,-1.1014452558515193,0.777966348073451,-0.6478963222661233,-1.2203904746697998,-0.816353396555275,1.2178904346997843,-0.7041857140220893,0.0,0.0,1.0,0.0,0.0,0.0
-0.49766165430473347,-0.5105931426653433,-0.0258284999100813,0.11283904388531388,-0.04820290824089667,0.6959503792143614,-1.0962610025288144,-1.1428909287162092,0.926435105909705,-0.15949013592516909,-1.3843737162692091,-1.3792103631997057,0.0,0.0,1.0,0.0,0.0,0.0
-0.49766165430473347,-0.5105931426653433,-0.0258284999100813,0.07639513685625247,-0.04436265099554271,-1.1014452558515193,0.777966348073451,0.5866000341206995,-1.2203904746697996,0.40016621537237834,-1.3259971572722435,0.9833759089219517,0.0,0.0,0.0,1.0,0.0,0.0
-0.49766165430473347,-0.5105931426653433,-0.0258284999100813,0.029127627681964256,-0.04038997182567406,0.31611598855419326,-1.1484047181792736,1.3562959227596478,-0.26496320820608293,-0.6962340904437658,-1.211633982462603,-0.1641659946799962,0.0,1.0,0.0,0.0,0.0,0.0
2.611966121946022,2.478384872421246,-0.0258284999100813,0.0,0.0,-0.4176677067486615,-0.9433833636274523,1.3562959227596478,-0.26496320820608293,0.7800949667112461,1.2178904346997843,-0.6366832491043277,0.0,0.0,0.0,0.0,0.0,1.0
-0.49766165430473347,-0.5105931426653433,-0.0258284999100813,0.0731403541785465,-0.058845104019705136,0.6959503792143614,-1.0962610025288144,-1.1428909287162092,0.926435105909705,0.12323170608114069,-1.3843737162692091,0.91587344400419,0.0,0.0,1.0,0.0,0.0,0.0
-0.49766165430473347,-0.5105931426653433,-0.0258284999100813,0.05140692839871957,-0.019335400254240298,-0.4176677067486615,-0.9433833636274523,1.3562959227596478,-0.26496320820608293,0.26314207274291335,1.4454432633874172,-0.9066931087753742,0.0,0.0,0.0,1.0,0.0,0.0
-0.49766165430473347,-0.5105931426653433,-0.0258284999100813,0.0727860875384236,-0.05380153916342156,1.7336772329599055,-0.014175337136036812,0.5866000341206995,-1.2203904746697996,-1.3708082990132533,-0.31772151992454567,0.44335618957985856,0.0,0.0,1.0,0.0,0.0,0.0
-0.49766165430473347,-0.5105931426653433,-0.0258284999100813,0.04657102942409404,-0.019671535026048254,1.5870666305843781,1.147045617292698,0.5866000341206995,-1.2203904746697996,0.40016621537237834,-1.3259971572722435,1.5233956282640448,0.0,0.0,0.0,0.0,0.0,1.0
2.611966121946022,2.478384872421246,-0.0258284999100813,0.05059439970416164,-0.04389673073442694,-1.151451402051517,0.38189550546870704,-1.1428909287162092,0.926435105909705,1.2363590883464697,-0.5896695831428116,1.1858833036752365,0.0,1.0,0.0,0.0,0.0,0.0
-0.49766165430473347,-0.5105931426653433,-0.0258284999100813,0.06460034231789714,-0.05927379267141848,0.31611598855419326,-1.1484047181792736,1.3562959227596478,-0.26496320820608293,0.8920234125492962,-1.045966233654096,1.5233956282640448,0.0,0.0,0.0,0.0,0.0,1.0
2.611966121946022,2.478384872421246,-0.0258284999100813,-0.028241799448197425,-0.10094177232280516,-0.7216108651913506,-0.7001901599240707,1.3562959227596478,-0.26496320820608293,1.37736180935624,-0.031065763953976665,0.91587344400419,0.0,0.0,0.0,0.0,1.0,0.0
1.4642950322641142,1.6127217695671745,-0.0258284999100813,0.03126211448516633,-0.04148857223342179,-1.1014452558515189,-0.01417533713603817,0.5866000341206995,-1.2203904746697996,1.3630421830460708,0.2585619644388395,1.1858833036752365,0.0,1.0,0.0,0.0,0.0,0.0
-0.49766165430473347,-0.5105931426653433,-0.0258284999100813,0.0799029735459934,-0.0196342605477832,-0.9548346534759916,-0.38325460635528374,-0.6478963222661233,-1.2203904746697998,1.2921772374223393,0.5393042720236877,-1.4467128281174673,0.0,0.0,0.0,1.0,0.0,0.0
3.4262517188329626,2.996383593188946,-0.0258284999100813,0.04248302668972869,-0.027244941657127125,1.7336772329599055,-0.014175337136036812,0.5866000341206995,-1.2203904746697996,-1.3708082990132533,-0.31772151992454567,1.0508783738397134,0.0,0.0,0.0,1.0,0.0,0.0
-0.49766165430473347,-0.5105931426653433,-0.0258284999100813,0.08275712477434435,-0.05199680280856965,1.5870666305843781,1.147045617292698,-0.6478963222661233,-1.2203904746697998,-0.816353396555275,1.2178904346997843,1.658400558099568,0.0,0.0,1.0,0.0,0.0,0.0
-0.49766165430473347,-0.5105931426653433,-0.0258284999100813,0.07268343863357582,-0.04166969318877072,1.0498996838570487,-0.9433833636274518,0.5866000341206995,-1.2203904746697996,-1.2726175181904986,-0.5896695831428114,-1.0416980386108976,0.0,0.0,0.0,1.0,0.0,0.0
-0.49766165430473347,-0.5105931426653433,-0.0258284999100813,0.034943471361238085,-0.04766919086951349,-1.1014452558515193,0.777966348073451,0.5866000341206995,-1.2203904746697996,-0.5691565106868949,1.358627975316382,-0.09666352976223458,0.0,0.0,0.0,0.0,0.0,1.0
-0.49766165430473347,-0.5105931426653433,-0.0258284999100813,0.023898907012883244,-0.06328348910636424,-0.9548346534759916,-0.38325460635528374,1.0815946405707848,0.9264351059097053,-0.4364246452164067,-1.3259971572722438,0.44335618957985856,0.0,1.0,0.0,0.0,0.0,0.0
-0.49766165430473347,-0.5105931426653433,-0.0258284999100813,0.13130148399021346,-0.03243359618758384,-1.1014452558515193,0.777966348073451,1.0815946405707848,0.9264351059097053,1.37736180935624,-0.031065763953976665,-0.569180784186566,1.0,0.0,0.0,0.0,0.0,0.0
-0.49766165430473347,-0.5105931426653433,-0.0258284999100813,0.055424194502546716,-0.016902999409979164,-1.1014452558515193,0.777966348073451,-0.6478963222661233,-1.2203904746697998,-0.816353396555275,1.2178904346997843,0.5108586544976201,0.0,0.0,0.0,1.0,0.0,0.0
1.4642950322641142,1.6127217695671745,-0.0258284999100813,0.011202714155310975,-0.057198939597123466,1.5870666305843781,-0.38325460635528275,-0.6478963222661233,-1.2203904746697998,-1.4136202392002688,-0.031065763953976696,-0.4341758543510428,0.0,0.0,0.0,0.0,0.0,1.0
1.4642950322641142,1.6127217695671745,-0.0258284999100813,0.0,0.0,-0.7216108651913506,-0.7001901599240707,1.3562959227596478,-0.26496320820608293,-0.9282818423933245,-1.045966233654096,-1.6492202228707522,0.0,0.0,0.0,0.0,0.0,1.0
-0.49766165430473347,-0.5105931426653433,-0.0258284999100813,0.13071395702718294,-0.041686840734838644,0.6959503792143614,-1.0962610025288144,-0.6478963222661233,-1.2203904746697998,1.0868094089917864,-0.8357763679480771,0.91587344400419,1.0,0.0,0.0,0.0,0.0,0.0
-0.49766165430473347,-0.5105931426653433,-0.0258284999100813,0.1046908662788504,-0.043800275787791054,-0.7216108651913506,-0.7001901599240707,-1.417592210905072,-0.26496320820608327,-1.2726175181904986,-0.5896695831428114,0.7133660492509051,1.0,0.0,0.0,0.0,0.0,0.0
-0.49766165430473347,-0.5105931426653433,-0.0258284999100813,0.0,0.0,1.733677232959905,0.777966348073452,-0.6478963222661233,-1.2203904746697998,0.40016621537237834,-1.3259971572722435,-1.716722687788514,0.0,0.0,0.0,0.0,0.0,1.0
-0.49766165430473347,-0.5105931426653433,-0.0258284999100813,0.05627909336158989,-0.006482671442867588,-0.9548346534759916,-0.38325460635528374,-1.1428909287162092,0.926435105909705,-1.328435667266368,0.5393042720236877,0.44335618957985856,0.0,0.0,0.0,1.0,0.0,0.0
-0.49766165430473347,-0.5105931426653433,-0.0258284999100813,0.09125831227876509,-0.02014585758473834,-0.4176677067486615,-0.9433833636274523,1.0815946405707848,0.9264351059097053,-1.123067838835815,-0.8357763679480769,0.44335618957985856,0.0,0.0,0.0,1.0,0.0,0.0
-0.49766165430473347,-0.5105931426653433,-0.0258284999100813,0.08017837961514275,-0.008801019671336875,1.3538428422997375,-0.7001901599240701,1.3562959227596478,-0.26496320820608293,-0.15949013592516909,-1.3843737162692091,0.7133660492509051,0.0,0.0,0.0,0.0,0.0,1.0
-0.49766165430473347,-0.5105931426653433,-0.0258284999100813,0.07488677695406602,-0.05824065302078796,0.6959503792143614,-1.0962610025288144,-0.6478963222661233,-1.2203904746697998,1.2363590883464697,-0.5896695831428116,0.30835125974433525,0.0,0.0,1.0,0.0,0.0,0.0
-0.49766165430473347,-0.5105931426653433,-0.0258284999100813,0.030079430338803125,-0.036921966371035175,-0.9548346534759925,1.1470456172926968,1.0815946405707848,0.9264351059097053,-0.15949013592516909,-1.3843737162692091,0.10584386499105035,0.0,1.0,0.0,0.0,0.0,0.0
-0.49766165430473347,-0.5105931426653433,-0.0258284999100813,0.12937476359739208,-0.03990452479647144,-1.1014452558515189,-0.01417533713603817,0.5866000341206995,-1.2203904746697996,0.7800949667112461,1.2178904346997843,0.5783611194153818,1.0,0.0,0.0,0.0,0.0,0.0
-0.49766165430473347,-0.5105931426653433,-0.0258284999100813,0.12330272405066438,-0.03309630597427056,-0.9548346534759916,-0.38325460635528374,-0.6478963222661233,-1.2203904746697998,1.37736180935624,-0.031065763953976665,0.91587344400419,0.0,0.0,0.0,0.0,0.0,1.0
1.4642950322641142,1.6127217695671745,-0.0258284999100813,0.03903057642262933,-0.015123148431359186,-1.1014452558515189,-0.01417533713603817,-1.1428909287162092,0.926435105909705,0.12323170608114069,-1.3843737162692091,0.6458635843331435,0.0,0.0,0.0,1.0,0.0,0.0
-0.49766165430473347,-0.5105931426653433,-0.0258284999100813,-0.0007085085680745264,-0.05368583609632418,1.3538428422997375,-0.7001901599240701,0.5866000341206995,-1.2203904746697996,1.0868094089917864,-0.8357763679480771,1.5233956282640448,0.0,1.0,0.0,0.0,0.0,0.0
-0.49766165430473347,-0.5105931426653433,-0.0258284999100813,0.07181125956973979,-0.023266346583865744,-1.1014452558515193,0.777966348073451,1.0815946405707848,0.9264351059097053,-1.123067838835815,-0.8357763679480769,0.173346329908812,0.0,0.0,0.0,1.0,0.0,0.0
-0.49766165430473347,-0.5105931426653433,-0.0258284999100813,0.04193840849496597,-0.029938692537906434,-0.41766770674866255,1.7071743745648664,1.3562959227596478,-0.26496320820608293,-1.3708082990132533,-0.31772151992454567,-1.5817177579529906,0.0,0.0,0.0,1.0,0.0,0.0
-0.49766165430473347,-0.5105931426653433,-0.0258284999100813,0.05903907869471999,-0.04015254261592085,1.5870666305843781,1.147045617292698,-0.030648144072712064,1.4566572370517525,0.26314207274291335,1.4454432633874172,-1.1767029684464207,0.0,0.0,0.0,1.0,0.0,0.0
-0.49766165430473347,-0.5105931426653433,-0.0258284999100813,0.1090693111047195,-0.028472663086772362,-1.1014452558515189,-0.01417533713603817,1.0815946405707848,0.9264351059097053,1.3630421830460708,0.2585619644388395,0.91587344400419,1.0,0.0,0.0,0.0,0.0,0.0
-0.49766165430473347,-0.5105931426653433,-0.0258284999100813,0.03643989221283968,-0.011246516953907102,-1.1014452558515193,0.777966348073451,-1.417592210905072,-0.26496320820608327,-1.3993006128900995,0.25856196443883944,0.44335618957985856,0.0,0.0,0.0,0.0,0.0,1.0
-0.49766165430473347,-0.5105931426653433,-0.0258284999100813,0.0033983452987947304,-0.059320948423109844,0.31611598855419326,-1.1484047181792736,-1.417592210905072,-0.26496320820608327,-0.5691565106868949,1.358627975316382,1.658400558099568,0.0,0.0,0.0,0.0,0.0,1.0
-0.49766165430473347,-0.5105931426653433,-0.0258284999100813,0.051194045252374386,-0.02620046319165875,-0.4176677067486615,-0.9433833636274523,1.0815946405707848,0.9264351059097053,-0.4364246452164067,-1.3259971572722438,1.5908980931818064,0.0,0.0,0.0,1.0,0.0,0.0
-0.49766165430473347,-0.5105931426653433,-0.0258284999100813,0.11406171936277268,-0.044526602970389344,-1.1014452558515193,0.777966348073451,-1.1428909287162092,0.926435105909705,-1.3993006128900995,0.25856196443883944,1.0508783738397134,1.0,0.0,0.0,0.0,0.0,0.0
-0.49766165430473347,-0.5105931426653433,-0.0258284999100813,0.11201677543896338,-0.045082912233719935,-0.7216108651913514,1.4639811708614847,1.3562959227596478,-0.26496320820608293,-0.9282818423933245,-1.045966233654096,1.32088823351076,1.0,0.0,0.0,0.0,0.0,0.0
-0.49766165430473347,-0.5105931426653433,-0.0258284999100813,0.008447755790846678,-0.06687872935283236,0.31611598855419326,-1.1484047181792736,-0.030648144072712064,1.4566572370517525,-1.328435667266368,0.5393042720236877,-0.09666352976223458,0.0,0.0,0.0,0.0,0.0,1.0
-0.49766165430473347,-0.5105931426653433,-0.0258284999100813,0.10637099590506244,-0.035234219149235586,1.3538428422997375,-0.7001901599240701,-0.6478963222661233,-1.2203904746697998,1.167668191685159,0.7996675357422238,-1.4467128281174673,0.0,0.0,0.0,0.0,0.0,1.0
-0.49766165430473347,-0.5105931426653433,-0.0258284999100813,0.07276378036496176,-0.037123450037340903,-0.7216108651913506,-0.7001901599240707,-0.030648144072712064,1.4566572370517525,1.3345498691692246,-0.3177215199245456,-1.3792103631997057,0.0,0.0,0.0,1.0,0.0,0.0
-0.49766165430473347,-0.5105931426653433,-0.0258284999100813,0.11178427813808502,-0.02811670146482089,1.5870666305843781,1.147045617292698,0.5866000341206995,-1.2203904746697996,-1.2726175181904986,-0.5896695831428114,-0.1641659946799962,0.0,0.0,0.0,0.0,0.0,1.0
